entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label,hour,day,weekday,is_weekend_flag,month,is_office_hours,is_weekend,is_sensitive_resource,long_session,failed_login,new_device,resource_frequency,hour_sin,hour_cos,session_duration_normalized,prediction,risk_level,explanation
user_0010,2,2026-05-09 11:25:36.000000,192.168.112.231,6,1,4,438,12,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,30,Normal,0,11,9,5,1,5,1,1,1,0,0,0,0.32142857142857145,0.258819045102521,-0.9659258262890682,0.07741935483870968,0,Medium,"Weekend login, Sensitive resource"
dev_0002,0,2026-05-03 01:36:56.000000,192.168.194.37,0,6,2,607,7,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,45,Normal,0,1,3,6,1,5,0,1,1,0,0,0,0.28160919540229884,0.25881904510252074,0.9659258262890683,0.10948766603415559,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0015,2,2026-06-18 18:00:52.000000,172.16.58.225,2,3,4,542,3,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,1,5,1,20,Normal,0,18,18,3,0,6,1,0,1,0,0,0,0.33986928104575165,-1.0,-1.8369701987210297e-16,0.09715370018975332,0,Low,Sensitive resource
user_0027,2,2026-05-10 15:10:45.000000,10.127.98.145,4,3,2,587,3,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,4,2,1,30,Normal,0,15,10,6,1,5,1,1,1,0,0,0,0.3181818181818182,-0.7071067811865471,-0.7071067811865479,0.10569259962049336,0,Medium,"Weekend login, Sensitive resource"
user_0026,2,2026-07-25 12:40:03.000000,192.168.27.249,5,1,2,593,12,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,30,Normal,0,12,25,5,1,7,1,1,1,0,0,0,0.3263157894736842,1.2246467991473532e-16,-1.0,0.10683111954459203,0,Medium,"Weekend login, Sensitive resource"
svc_0001,1,2026-06-07 08:15:56.000000,192.168.218.136,4,1,2,875,12,94021491-d8ae-437d-81ef-98192c57478e,0,4,1,30,Normal,0,8,7,6,1,6,1,1,1,0,0,0,0.3539325842696629,0.8660254037844387,-0.4999999999999998,0.1603415559772296,0,Medium,"Weekend login, Sensitive resource"
user_0031,2,2026-07-12 18:54:15.000000,10.97.151.20,3,3,2,942,3,d16a797d-7435-459b-b43f-826b202d1d8c,1,1,1,30,Normal,0,18,12,6,1,7,1,1,1,0,0,0,0.32934131736526945,-1.0,-1.8369701987210297e-16,0.1730550284629981,0,Medium,"Weekend login, Sensitive resource"
user_0029,2,2026-06-12 14:46:50.000000,10.85.208.250,0,10,4,713,11,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,0,Normal,0,14,12,4,0,6,1,0,0,0,0,0,0.35638297872340424,-0.4999999999999997,-0.8660254037844388,0.12960151802656547,0,Low,No risk indicators
user_0003,2,2026-05-17 18:32:42.000000,192.168.13.204,0,10,1,573,11,577b0707-ee51-410f-a6ba-80e16d44de82,2,3,1,10,Normal,0,18,17,6,1,5,1,1,0,0,0,0,0.39263803680981596,-1.0,-1.8369701987210297e-16,0.1030360531309298,0,Low,Weekend login
svc_0003,1,2026-07-22 14:22:11.000000,10.127.52.56,8,0,0,960,0,8603dc77-88ab-4dce-9611-39ebd5ea782a,2,2,1,0,Normal,0,14,22,2,0,7,1,0,0,0,0,0,0.32142857142857145,-0.4999999999999997,-0.8660254037844388,0.17647058823529413,0,Low,No risk indicators
user_0023,2,2026-07-22 09:44:24.000000,10.36.30.153,2,2,0,788,2,6e5b34bb-8170-4f57-8e20-74651e0c2403,1,0,1,0,Normal,0,9,22,2,0,7,1,0,0,0,0,0,0.3668639053254438,0.7071067811865476,-0.7071067811865475,0.14383301707779886,0,Low,No risk indicators
dev_0001,0,2026-06-28 22:10:20.000000,192.168.209.58,3,6,4,711,7,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,45,Normal,0,22,28,6,1,6,0,1,1,0,0,0,0.27167630057803466,-0.5000000000000004,0.8660254037844384,0.12922201138519923,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
dev_0001,0,2026-05-06 19:30:37.000000,192.168.209.103,3,6,4,484,7,8d2265ae-0867-47b8-acc9-0fe02613db70,2,2,1,35,Normal,0,19,6,2,0,5,0,0,1,0,0,0,0.27167630057803466,-0.9659258262890684,0.2588190451025203,0.08614800759013283,0,Medium,"Off-hour login, Sensitive resource"
user_0009,2,2026-05-19 18:39:07.000000,192.168.87.231,4,10,2,222,11,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,4,3,1,0,Impossible Travel,1,18,19,1,0,5,1,0,0,0,0,0,0.31547619047619047,-1.0,-1.8369701987210297e-16,0.03643263757115749,0,Low,No risk indicators
dev_0005,0,2026-07-17 00:21:58.000000,10.101.75.22,1,5,4,524,1,be7bf241-aa02-4309-8860-ce04620838c8,0,4,1,15,Normal,0,0,17,4,0,7,0,0,0,0,0,0,0.3586206896551724,0.0,1.0,0.0937381404174573,0,Low,Off-hour login
user_0029,2,2026-06-14 14:04:41.000000,10.85.208.252,0,4,4,589,4,00c6c120-68a9-4c9a-b771-62d6e1c2a691,1,2,1,10,Normal,0,14,14,6,1,6,1,1,0,0,0,0,0.30319148936170215,-0.4999999999999997,-0.8660254037844388,0.10607210626185959,0,Low,Weekend login
user_0039,2,2026-05-25 12:45:45.000000,172.22.175.165,3,10,3,474,11,6c64bc02-2d28-4114-950a-49fae1541646,4,5,1,0,Normal,0,12,25,0,0,5,1,0,0,0,0,0,0.3254437869822485,1.2246467991473532e-16,-1.0,0.0842504743833017,0,Low,No risk indicators
user_0014,2,2026-06-17 16:09:22.000000,10.81.216.132,0,4,1,253,4,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,0,Normal,0,16,17,2,0,6,1,0,0,0,0,0,0.3,-0.8660254037844385,-0.5000000000000004,0.042314990512333964,0,Low,No risk indicators
dev_0006,0,2026-06-01 17:18:42.000000,172.22.196.235,4,8,4,446,9,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,20,Normal,0,17,1,0,0,6,1,0,1,0,0,0,0.28804347826086957,-0.9659258262890683,-0.25881904510252063,0.07893738140417457,0,Low,Sensitive resource
user_0017,2,2026-06-17 10:48:08.000000,192.168.152.124,8,0,2,620,0,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,0,Normal,0,10,17,2,0,6,1,0,0,0,0,0,0.28651685393258425,0.49999999999999994,-0.8660254037844387,0.11195445920303605,0,Low,No risk indicators
user_0036,2,2026-06-25 15:37:56.000000,10.234.51.62,3,10,2,507,11,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,3,2,1,0,Normal,0,15,25,3,0,6,1,0,0,0,0,0,0.3058823529411765,-0.7071067811865471,-0.7071067811865479,0.0905123339658444,0,Low,No risk indicators
user_0027,2,2026-07-20 11:31:01.000000,10.127.98.63,4,10,2,665,11,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,4,2,1,0,Normal,0,11,20,0,0,7,1,0,0,0,0,0,0.2727272727272727,0.258819045102521,-0.9659258262890682,0.1204933586337761,0,Low,No risk indicators
user_0030,2,2026-07-15 13:41:43.000000,10.199.135.201,0,4,4,385,4,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,0,Normal,0,13,15,2,0,7,1,0,0,0,0,0,0.3431952662721893,-0.2588190451025208,-0.9659258262890683,0.06736242884250475,0,Low,No risk indicators
user_0005,2,2026-04-27 13:22:42.000000,10.47.194.159,8,1,4,635,10,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,20,Normal,0,13,27,0,0,4,1,0,1,0,0,0,0.32653061224489793,-0.2588190451025208,-0.9659258262890683,0.11480075901328274,0,Low,Sensitive resource
user_0017,2,2026-07-07 09:09:39.000000,192.168.152.90,8,0,2,950,0,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,0,Normal,0,9,7,1,0,7,1,0,0,0,0,0,0.28651685393258425,0.7071067811865476,-0.7071067811865475,0.174573055028463,0,Low,No risk indicators
user_0026,2,2026-04-27 09:46:08.000000,192.168.27.136,5,1,2,643,12,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,20,Normal,0,9,27,0,0,4,1,0,1,0,0,0,0.3263157894736842,0.7071067811865476,-0.7071067811865475,0.11631878557874763,0,Low,Sensitive resource
svc_0009,1,2026-05-17 13:28:51.000000,172.22.130.11,5,0,0,803,0,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,0,0,1,10,Normal,0,13,17,6,1,5,1,1,0,0,0,0,0.36419753086419754,-0.2588190451025208,-0.9659258262890683,0.14667931688804553,0,Low,Weekend login
user_0006,2,2026-05-18 13:06:02.000000,192.168.63.150,7,4,1,885,4,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,0,20,Normal,0,13,18,0,0,5,1,0,0,0,1,0,0.34831460674157305,-0.2588190451025208,-0.9659258262890683,0.16223908918406071,0,Low,Failed login
user_0016,2,2026-07-01 16:56:04.000000,10.232.1.62,3,1,3,364,12,341504dd-8221-44e1-a3e3-4a467f4260aa,2,0,1,20,Normal,0,16,1,2,0,7,1,0,1,0,0,0,0.36416184971098264,-0.8660254037844385,-0.5000000000000004,0.0633776091081594,0,Low,Sensitive resource
user_0038,2,2026-07-25 13:59:32.000000,10.153.53.28,9,10,2,626,11,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,10,Normal,0,13,25,5,1,7,1,1,0,0,0,0,0.3719512195121951,-0.2588190451025208,-0.9659258262890683,0.11309297912713473,0,Low,Weekend login
user_0032,2,2026-06-10 08:25:12.000000,10.25.244.89,5,3,0,655,3,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,20,Normal,0,8,10,2,0,6,1,0,1,0,0,0,0.41333333333333333,0.8660254037844387,-0.4999999999999998,0.11859582542694497,0,Low,Sensitive resource
svc_0004,1,2026-06-14 03:21:59.000000,10.211.12.54,0,8,0,245,9,e9992184-531c-431b-adac-b062b0f934bc,2,5,1,45,Normal,0,3,14,6,1,6,0,1,1,0,0,0,0.28662420382165604,0.7071067811865476,0.7071067811865476,0.04079696394686907,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0040,2,2026-06-17 18:48:14.000000,10.216.141.156,4,2,4,126,2,385be631-cffa-4ba1-a00d-8b72bb9920a7,3,2,1,0,Normal,0,18,17,2,0,6,1,0,0,0,0,0,0.3253012048192771,-1.0,-1.8369701987210297e-16,0.018216318785578747,0,Low,No risk indicators
user_0038,2,2026-06-21 15:29:07.000000,10.153.53.143,9,10,2,472,11,94340351-1f55-47c2-bdb6-1f12d855844a,0,2,1,10,Normal,0,15,21,6,1,6,1,1,0,0,0,0,0.3719512195121951,-0.7071067811865471,-0.7071067811865479,0.08387096774193549,0,Low,Weekend login
user_0022,2,2026-06-28 12:08:54.000000,10.115.32.225,3,2,0,795,2,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,1,10,Normal,0,12,28,6,1,6,1,1,0,0,0,0,0.36774193548387096,1.2246467991473532e-16,-1.0,0.14516129032258066,0,Low,Weekend login
user_0026,2,2026-05-27 16:40:43.000000,192.168.27.212,5,0,2,187,0,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,0,Normal,0,16,27,2,0,5,1,0,0,0,0,0,0.3157894736842105,-0.8660254037844385,-0.5000000000000004,0.029791271347248578,0,Low,No risk indicators
dev_0010,0,2026-06-27 06:05:13.000000,192.168.146.236,2,8,0,494,9,a8e21831-21fe-49b6-a148-5fca88e12937,0,4,1,45,Normal,0,6,27,5,1,6,0,1,1,0,0,0,0.32642487046632124,1.0,6.123233995736766e-17,0.08804554079696394,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0012,2,2026-05-18 11:42:42.000000,10.135.71.21,3,1,1,660,12,b767da4b-2996-43e9-bba5-39c4f7f01fef,3,1,1,20,Normal,0,11,18,0,0,5,1,0,1,0,0,0,0.3869047619047619,0.258819045102521,-0.9659258262890682,0.11954459203036052,0,Low,Sensitive resource
dev_0002,0,2026-07-07 17:31:45.000000,192.168.194.142,0,8,2,531,9,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,20,Normal,0,17,7,1,0,7,1,0,1,0,0,0,0.3850574712643678,-0.9659258262890683,-0.25881904510252063,0.09506641366223909,0,Low,Sensitive resource
user_0035,2,2026-07-09 13:10:10.000000,10.160.122.68,7,7,3,779,6,f07218bf-f0f3-4a94-867d-66f667504c9e,4,5,1,20,Normal,0,13,9,3,0,7,1,0,1,0,0,0,0.36470588235294116,-0.2588190451025208,-0.9659258262890683,0.14212523719165085,0,Low,Sensitive resource
dev_0003,0,2026-05-19 16:58:42.000000,172.22.220.75,1,6,4,807,7,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,2,0,1,20,Normal,0,16,19,1,0,5,1,0,1,0,0,0,0.3416149068322981,-0.8660254037844385,-0.5000000000000004,0.14743833017077798,0,Low,Sensitive resource
user_0010,2,2026-07-22 14:36:39.000000,192.168.112.207,6,7,4,592,6,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,20,Normal,0,14,22,2,0,7,1,0,1,0,0,0,0.30612244897959184,-0.4999999999999997,-0.8660254037844388,0.10664136622390892,0,Low,Sensitive resource
user_0005,2,2026-05-21 14:01:58.000000,10.47.194.239,8,7,4,508,6,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,20,Normal,0,14,21,3,0,5,1,0,1,0,0,0,0.32653061224489793,-0.4999999999999997,-0.8660254037844388,0.09070208728652751,0,Low,Sensitive resource
user_0025,2,2026-06-19 09:30:01.000000,172.22.48.192,2,1,4,255,12,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,0,40,Normal,0,9,19,4,0,6,1,0,1,0,1,0,0.3764705882352941,0.7071067811865476,-0.7071067811865475,0.04269449715370019,0,Medium,"Sensitive resource, Failed login"
svc_0005,1,2026-07-18 18:59:26.000000,192.168.55.18,6,8,2,735,9,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,1,30,Normal,0,18,18,5,1,7,1,1,1,0,0,0,0.336734693877551,-1.0,-1.8369701987210297e-16,0.13377609108159394,0,Medium,"Weekend login, Sensitive resource"
user_0012,2,2026-07-17 10:34:13.000000,10.135.71.250,3,10,1,615,11,b767da4b-2996-43e9-bba5-39c4f7f01fef,3,1,1,0,Normal,0,10,17,4,0,7,1,0,0,0,0,0,0.26785714285714285,0.49999999999999994,-0.8660254037844387,0.1110056925996205,0,Low,No risk indicators
user_0030,2,2026-05-07 11:27:49.000000,10.199.135.242,0,4,4,790,4,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,0,Normal,0,11,7,3,0,5,1,0,0,0,0,0,0.3431952662721893,0.258819045102521,-0.9659258262890682,0.1442125237191651,0,Low,No risk indicators
user_0010,2,2026-07-23 14:00:36.000000,192.168.112.15,6,1,4,741,10,8bf3157a-4510-461a-8ef8-40d6ad1fbf1b,1,5,1,20,Normal,0,14,23,3,0,7,1,0,1,0,0,0,0.32142857142857145,-0.4999999999999997,-0.8660254037844388,0.1349146110056926,0,Low,Sensitive resource
user_0001,2,2026-06-30 15:18:54.000000,192.168.57.111,6,2,3,595,2,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,0,Normal,0,15,30,1,0,6,1,0,0,0,0,0,0.32786885245901637,-0.7071067811865471,-0.7071067811865479,0.10721062618595825,0,Low,No risk indicators
user_0014,2,2026-07-10 14:20:44.000000,10.81.216.16,0,3,1,394,3,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,20,Normal,0,14,10,4,0,7,1,0,1,0,0,0,0.2714285714285714,-0.4999999999999997,-0.8660254037844388,0.06907020872865276,0,Low,Sensitive resource
dev_0002,0,2026-07-19 07:58:52.000000,192.168.194.50,0,5,2,1012,1,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,1,25,Normal,0,7,19,6,1,7,0,1,0,0,0,0,0.3333333333333333,0.9659258262890683,-0.25881904510252063,0.18633776091081594,0,Medium,"Off-hour login, Weekend login"
user_0012,2,2026-06-08 11:28:06.000000,10.135.71.33,3,3,1,490,3,b767da4b-2996-43e9-bba5-39c4f7f01fef,3,1,1,20,Normal,0,11,8,0,0,6,1,0,1,0,0,0,0.2976190476190476,0.258819045102521,-0.9659258262890682,0.0872865275142315,0,Low,Sensitive resource
user_0040,2,2026-06-15 13:19:34.000000,10.216.141.254,4,2,4,654,2,385be631-cffa-4ba1-a00d-8b72bb9920a7,3,2,1,0,Normal,0,13,15,0,0,6,1,0,0,0,0,0,0.3253012048192771,-0.2588190451025208,-0.9659258262890683,0.11840607210626186,0,Low,No risk indicators
user_0001,2,2026-06-17 16:43:49.000000,192.168.57.237,6,7,3,530,6,37d4a96c-874f-407e-ac71-59c3c745b2da,2,2,1,20,Normal,0,16,17,2,0,6,1,0,1,0,0,0,0.25136612021857924,-0.8660254037844385,-0.5000000000000004,0.09487666034155598,0,Low,Sensitive resource
user_0014,2,2026-07-03 17:47:08.000000,10.81.216.104,0,3,1,595,3,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,0,3,1,20,Normal,0,17,3,4,0,7,1,0,1,0,0,0,0.2714285714285714,-0.9659258262890683,-0.25881904510252063,0.10721062618595825,0,Low,Sensitive resource
svc_0008,1,2026-05-30 22:11:12.000000,10.55.222.46,0,0,3,599,0,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,0,0,1,25,Normal,0,22,30,5,1,5,0,1,0,0,0,0,0.3,-0.5000000000000004,0.8660254037844384,0.1079696394686907,0,Medium,"Off-hour login, Weekend login"
user_0030,2,2026-05-17 01:43:13.000000,10.199.135.112,0,7,4,611,6,dab42e8b-d88d-4639-ab93-84affb134023,0,1,1,45,Normal,0,1,17,6,1,5,0,1,1,0,0,0,0.3609467455621302,0.25881904510252074,0.9659258262890683,0.11024667931688804,0,Medium,"Off-hour login, Weekend login, Sensitive resource"
user_0025,2,2026-06-11 16:21:55.000000,172.22.48.169,2,4,4,154,4,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,0,Normal,0,16,11,3,0,6,1,0,0,0,0,0,0.24705882352941178,-0.8660254037844385,-0.5000000000000004,0.023529411764705882,0,Low,No risk indicators
user_0011,2,2026-05-18 04:00:45.000000,213.60.83.151,6,7,4,274,6,f32d7071-b794-46a8-8768-7ff71d311afe,4,3,0,75,Credential Stuffing,1,4,18,0,0,5,0,0,1,0,1,0,0.304635761589404,0.8660254037844386,0.5000000000000001,0.04629981024667932,1,Critical,"Off-hour login, Sensitive resource, Failed login, Isolation Forest anomaly"
user_0005,2,2026-06-14 15:41:26.000000,10.47.194.82,8,2,4,525,2,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,10,Normal,0,15,14,6,1,6,1,1,0,0,0,0,0.3469387755102041,-0.7071067811865471,-0.7071067811865479,0.09392789373814042,0,Low,Weekend login
dev_0008,0,2026-07-02 15:45:17.000000,192.168.162.26,3,5,4,591,5,03efd209-f2ee-4eaa-9c68-09e209b5a94e,4,2,1,0,Normal,0,15,2,3,0,7,1,0,0,0,0,0,0.3225806451612903,-0.7071067811865471,-0.7071067811865479,0.1064516129032258,0,Low,No risk indicators
user_0026,2,2026-07-08 14:09:51.000000,192.168.27.69,5,0,2,1036,0,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,0,20,Normal,0,14,8,2,0,7,1,0,0,0,1,0,0.3157894736842105,-0.4999999999999997,-0.8660254037844388,0.19089184060721062,0,Low,Failed login
user_0018,2,2026-06-29 12:22:27.000000,10.0.165.200,2,4,3,654,4,940a9217-e12e-4336-a842-1615cd2a73c3,3,2,1,0,Normal,0,12,29,0,0,6,1,0,0,0,0,0,0.3902439024390244,1.2246467991473532e-16,-1.0,0.11840607210626186,0,Low,No risk indicators
user_0022,2,2026-07-20 09:19:51.000000,10.115.32.47,3,3,0,927,3,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,1,20,Normal,0,9,20,0,0,7,1,0,1,0,0,0,0.32903225806451614,0.7071067811865476,-0.7071067811865475,0.1702087286527514,0,Low,Sensitive resource
user_0021,2,2026-06-02 13:44:19.000000,192.168.159.125,1,1,3,625,10,f1e804c2-7940-4782-a7b6-59ff942c79f4,0,3,1,20,Normal,0,13,2,1,0,6,1,0,1,0,0,0,0.3181818181818182,-0.2588190451025208,-0.9659258262890683,0.11290322580645161,0,Low,Sensitive resource
svc_0006,1,2026-05-14 19:38:54.000000,172.23.114.26,0,1,3,807,10,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,3,5,1,35,Normal,0,19,14,3,0,5,0,0,1,0,0,0,0.3310344827586207,-0.9659258262890684,0.2588190451025203,0.14743833017077798,0,Medium,"Off-hour login, Sensitive resource"
user_0007,2,2026-07-20 12:00:35.000000,10.35.23.59,9,1,4,903,10,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,2,4,1,20,Normal,0,12,20,0,0,7,1,0,1,0,0,0,0.3719512195121951,1.2246467991473532e-16,-1.0,0.16565464895635673,0,Low,Sensitive resource
user_0032,2,2026-07-24 07:34:28.000000,10.25.244.197,5,3,0,418,3,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,35,Normal,0,7,24,4,0,7,0,0,1,0,0,0,0.41333333333333333,0.9659258262890683,-0.25881904510252063,0.07362428842504744,0,Medium,"Off-hour login, Sensitive resource"
user_0005,2,2026-06-26 15:42:45.000000,10.47.194.135,8,1,4,406,12,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,20,Normal,0,15,26,4,0,6,1,0,1,0,0,0,0.32653061224489793,-0.7071067811865471,-0.7071067811865479,0.0713472485768501,0,Low,Sensitive resource
user_0022,2,2026-07-22 10:53:29.000000,10.115.32.236,3,3,0,506,3,a31b62cd-24cf-4f72-9697-644e42c0690c,2,0,0,40,Normal,0,10,22,2,0,7,1,0,1,0,1,0,0.32903225806451614,0.49999999999999994,-0.8660254037844387,0.09032258064516129,0,Medium,"Sensitive resource, Failed login"
user_0026,2,2026-06-05 09:01:03.000000,192.168.27.85,5,1,2,685,10,8ee61517-f438-4190-b1f4-e99a471b59fd,4,1,1,20,Normal,0,9,5,4,0,6,1,0,1,0,0,0,0.3263157894736842,0.7071067811865476,-0.7071067811865475,0.12428842504743833,0,Low,Sensitive resource
user_0032,2,2026-06-28 16:41:57.000000,10.25.244.37,5,10,0,229,11,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,0,50,Normal,0,16,28,6,1,6,1,1,0,0,1,0,0.28,-0.8660254037844385,-0.5000000000000004,0.037760910815939276,1,High,"Weekend login, Failed login, Isolation Forest anomaly"
user_0015,2,2026-04-30 18:54:36.000000,172.16.58.138,2,1,4,491,10,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,1,5,1,20,Normal,0,18,30,3,0,4,1,0,1,0,0,0,0.3333333333333333,-1.0,-1.8369701987210297e-16,0.08747628083491461,0,Low,Sensitive resource
user_0006,2,2026-04-29 10:45:55.000000,192.168.63.206,7,4,1,521,4,f4aef081-9e0e-4fd1-9d63-3196c819d12e,0,5,1,0,Normal,0,10,29,2,0,4,1,0,0,0,0,0,0.34831460674157305,0.49999999999999994,-0.8660254037844387,0.09316888045540797,0,Low,No risk indicators
user_0017,2,2026-05-14 12:01:10.000000,192.168.152.98,8,0,2,718,0,16c776ae-77d7-47a5-a047-2b1f5d82656f,2,2,1,0,Normal,0,12,14,3,0,5,1,0,0,0,0,0,0.28651685393258425,1.2246467991473532e-16,-1.0,0.13055028462998103,0,Low,No risk indicators
svc_0006,1,2026-05-02 13:19:34.000000,172.23.114.118,0,10,3,423,11,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,3,5,1,10,Normal,0,13,2,5,1,5,1,1,0,0,0,0,0.31724137931034485,-0.2588190451025208,-0.9659258262890683,0.074573055028463,0,Low,Weekend login
dev_0006,0,2026-07-13 12:28:54.000000,172.22.196.175,4,8,4,517,9,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,1,4,1,20,Normal,0,12,13,0,0,7,1,0,1,0,0,0,0.28804347826086957,1.2246467991473532e-16,-1.0,0.09240986717267552,0,Low,Sensitive resource
dev_0009,0,2026-06-01 03:47:07.000000,172.24.126.192,6,8,3,420,9,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,3,3,1,35,Normal,0,3,1,0,0,6,0,0,1,0,0,0,0.2988505747126437,0.7071067811865476,0.7071067811865476,0.07400379506641366,0,Medium,"Off-hour login, Sensitive resource"
user_0005,2,2026-06-20 17:53:47.000000,10.47.194.94,8,2,4,727,2,e03d7c74-4a2a-4966-b026-0f9cb6700500,3,4,1,10,Normal,0,17,20,5,1,6,1,1,0,0,0,0,0.3469387755102041,-0.9659258262890683,-0.25881904510252063,0.13225806451612904,0,Low,Weekend login
user_0016,2,2026-06-16 17:30:30.000000,10.232.1.220,3,1,3,369,10,341504dd-8221-44e1-a3e3-4a467f4260aa,2,0,1,20,Normal,0,17,16,1,0,6,1,0,1,0,0,0,0.36416184971098264,-0.9659258262890683,-0.25881904510252063,0.06432637571157496,0,Low,Sensitive resource
dev_0002,0,2026-06-17 21:08:46.000000,192.168.194.7,0,8,2,585,9,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,0,4,0,75,Normal,0,21,17,2,0,6,0,0,1,0,1,0,0.3850574712643678,-0.7071067811865477,0.7071067811865474,0.10531309297912714,1,Critical,"Off-hour login, Sensitive resource, Failed login, Isolation Forest anomaly"
user_0032,2,2026-05-29 09:37:13.000000,10.25.244.115,5,0,0,519,0,3e4da5e7-f91f-470a-8a69-4be6ed39df33,0,4,1,0,Normal,0,9,29,4,0,5,1,0,0,0,0,0,0.2866666666666667,0.7071067811865476,-0.7071067811865475,0.09278937381404175,0,Low,No risk indicators
dev_0007,0,2026-06-27 11:14:58.000000,10.90.237.130,9,5,4,782,1,b7bb20a4-6690-449d-8f73-2988644ae253,4,2,0,50,Normal,0,11,27,5,1,6,1,1,0,0,1,0,0.3105263157894737,0.258819045102521,-0.9659258262890682,0.1426944971537002,1,High,"Weekend login, Failed login, Isolation Forest anomaly"
dev_0004,0,2026-05-04 16:23:01.000000,192.168.86.145,9,5,2,929,5,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,2,1,0,40,Normal,0,16,4,0,0,5,1,0,0,0,1,0,0.3657142857142857,-0.8660254037844385,-0.5000000000000004,0.17058823529411765,1,Medium,"Failed login, Isolation Forest anomaly"
user_0025,2,2026-06-07 08:57:49.000000,172.22.48.2,2,2,4,478,2,e7ed4954-eb4d-4d0f-944d-6bf6600bc757,4,3,1,10,Normal,0,8,7,6,1,6,1,1,0,0,0,0,0.3352941176470588,0.8660254037844387,-0.4999999999999998,0.08500948766603415,0,Low,Weekend login
dev_0004,0,2026-07-03 09:30:38.000000,192.168.86.63,9,6,2,414,7,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,2,1,1,20,Normal,0,9,3,4,0,7,1,0,1,0,0,0,0.36,0.7071067811865476,-0.7071067811865475,0.07286527514231499,0,Low,Sensitive resource
svc_0005,1,2026-04-28 07:53:13.000000,206.106.209.207,6,8,2,89,9,5d57a325-a039-4e37-a135-f5bfc828ada6,2,3,0,75,Credential Stuffing,1,7,28,1,0,4,0,0,1,0,1,0,0.336734693877551,0.9659258262890683,-0.25881904510252063,0.011195445920303606,1,Critical,"Off-hour login, Sensitive resource, Failed login, Isolation Forest anomaly"
