entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,browser,operating_system,login_result,risk_score,attack_type,label
dev_0009,edge_device,2026-06-01 07:42:19.000000,172.24.126.112,Japan,IoT Gateway,password,681,login>iot,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,19,Normal,0
user_0013,user,2026-06-21 09:28:57.000000,172.28.185.2,Brazil,Cloud Dashboard,password,284,login>cloud,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,16,Normal,0
user_0019,user,2026-05-11 13:59:24.000000,10.40.43.40,France,HR,token,688,login>hr,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,14,Normal,0
user_0035,user,2026-07-20 14:39:36.000000,10.160.122.236,Singapore,VPN,password,810,login>vpn,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,11,Normal,0
user_0013,user,2026-05-16 13:40:37.000000,172.28.185.165,Brazil,Finance,password,485,login>finance,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,21,Normal,0
user_0001,user,2026-05-18 15:12:50.000000,192.168.57.133,Japan,Email,password,449,login>email,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,14,Normal,0
user_0013,user,2026-04-29 16:55:56.000000,172.28.185.250,Brazil,VPN,password,766,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,13,Normal,0
user_0040,user,2026-06-13 11:42:42.000000,10.216.141.7,Germany,Payroll,token,307,login>payroll,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,16,Normal,0
user_0001,user,2026-06-11 15:31:49.000000,192.168.57.105,Japan,Database,password,418,login>server>database,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,9,Normal,0
svc_0006,service_account,2026-06-02 03:11:32.000000,172.23.114.233,Australia,VPN,password,556,login>vpn,7a7f36f8-b35e-42ad-8ea5-a3ca82913458,Firefox,macOS,success,12,Normal,0
dev_0001,edge_device,2026-05-24 07:26:24.000000,192.168.209.24,France,IoT Gateway,token,496,login>iot,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,16,Normal,0
dev_0004,edge_device,2026-07-10 01:52:51.000000,192.168.86.213,USA,SCADA,certificate,402,login>scada,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,19,Normal,0
user_0008,user,2026-06-13 18:21:38.000000,172.30.186.194,Japan,Payroll,password,582,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,13,Normal,0
user_0007,user,2026-06-01 13:02:25.000000,10.35.23.250,USA,VPN,token,655,login>vpn,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,8,Normal,0
user_0008,user,2026-06-14 13:18:09.000000,172.30.186.137,Japan,Payroll,password,494,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,7,Normal,0
svc_0008,service_account,2026-06-02 22:11:37.000000,10.55.222.52,Australia,VPN,password,716,login>vpn,d8cc8bc6-8d4b-411f-82b8-90abe5a670e0,API,Android,success,12,Normal,0
user_0020,user,2026-05-05 18:26:31.000000,192.168.84.65,Australia,Payroll,MFA,715,login>payroll,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,0,Normal,0
user_0024,user,2026-07-01 10:30:08.000000,172.31.109.174,UK,Cloud Dashboard,token,717,login>cloud,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,21,Normal,0
user_0029,user,2026-05-05 14:32:34.000000,10.85.208.84,Australia,HR,token,439,login>hr,00c6c120-68a9-4c9a-b771-62d6e1c2a691,Chrome,Linux,success,11,Normal,0
user_0011,user,2026-07-19 22:55:06.000000,172.18.108.162,Japan,Finance,token,921,login>finance,f32d7071-b794-46a8-8768-7ff71d311afe,Safari,Ubuntu,success,21,Normal,0
user_0036,user,2026-06-11 08:59:16.000000,10.234.51.95,France,VPN,certificate,465,login>vpn,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,20,Normal,0
svc_0002,service_account,2026-07-23 12:37:41.000000,192.168.75.108,Singapore,VPN,certificate,517,login>vpn,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,30,Normal,0
user_0033,user,2026-07-03 08:25:40.000000,10.34.120.174,Japan,Finance,password,428,login>finance,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,10,Normal,0
dev_0004,edge_device,2026-05-12 00:05:22.000000,192.168.86.9,USA,SCADA,certificate,1012,login>scada,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,10,Normal,0
user_0007,user,2026-05-08 16:59:24.000000,10.35.23.109,USA,VPN,token,595,login>vpn,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,3,Normal,0
user_0008,user,2026-05-09 14:57:55.000000,172.30.186.77,Japan,VPN,password,192,login>vpn,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,10,Normal,0
user_0028,user,2026-05-14 14:49:11.000000,172.23.38.48,India,Finance,password,668,login>finance,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,12,Normal,0
svc_0007,service_account,2026-06-07 18:04:40.000000,172.27.204.78,Singapore,Database,certificate,121,login>vpn>database,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,21,Normal,0
dev_0007,edge_device,2026-05-05 05:14:34.000000,10.90.237.76,USA,Production Server,token,816,login>server,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,9,Normal,0
svc_0003,service_account,2026-07-01 10:17:19.000000,10.127.52.237,UK,VPN,MFA,401,login>vpn,8603dc77-88ab-4dce-9611-39ebd5ea782a,Edge,Linux,success,10,Normal,0
user_0006,user,2026-06-09 18:34:58.000000,192.168.63.208,Singapore,Finance,biometric,555,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,15,Normal,0
dev_0009,edge_device,2026-07-07 04:17:23.000000,172.24.126.194,Japan,Production Server,password,323,login>server,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,0,Normal,0
user_0007,user,2026-07-09 17:12:33.000000,10.35.23.119,USA,Database,token,980,login>vpn>database,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,17,Normal,0
user_0039,user,2026-07-20 13:42:41.000000,172.22.175.108,France,Payroll,password,727,login>payroll,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,14,Normal,0
user_0026,user,2026-05-19 09:08:46.000000,192.168.27.38,India,Database,certificate,494,login>server>database,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,6,Normal,0
user_0021,user,2026-07-04 15:47:00.000000,192.168.159.131,Brazil,Payroll,password,628,login>payroll,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,success,13,Normal,0
user_0022,user,2026-05-14 13:07:01.000000,10.115.32.113,France,Email,MFA,571,login>email,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,fail,12,Normal,0
user_0020,user,2026-05-21 16:03:52.000000,192.168.84.212,Australia,Finance,MFA,643,login>finance,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,6,Normal,0
user_0017,user,2026-05-03 14:10:01.000000,192.168.152.209,UK,Cloud Dashboard,certificate,555,login>cloud,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,8,Normal,0
user_0031,user,2026-06-30 14:12:26.000000,10.97.151.129,France,Finance,certificate,484,login>finance,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,14,Normal,0
user_0040,user,2026-07-10 08:26:51.000000,10.216.141.121,Germany,Payroll,token,376,login>payroll,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,11,Normal,0
svc_0001,service_account,2026-05-13 11:56:12.000000,192.168.218.47,Germany,Database,certificate,238,login>vpn>database,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,13,Normal,0
user_0040,user,2026-05-31 11:32:41.000000,10.216.141.106,Germany,Cloud Dashboard,token,759,login>cloud,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,0,Normal,0
user_0007,user,2026-06-23 09:48:53.000000,10.35.23.110,USA,VPN,token,657,login>vpn,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,0,Normal,0
user_0006,user,2026-05-05 13:01:42.000000,192.168.63.180,Singapore,Finance,biometric,822,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,20,Normal,0
user_0023,user,2026-05-17 12:47:53.000000,10.36.30.177,Canada,Email,MFA,1112,login>email,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,14,Normal,0
user_0027,user,2026-05-04 14:32:15.000000,10.127.98.220,Germany,Finance,certificate,655,login>finance,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,28,Normal,0
dev_0001,edge_device,2026-07-01 07:39:10.000000,192.168.209.173,France,Production Server,token,863,login>server,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,16,Normal,0
user_0009,user,2026-05-09 15:52:51.000000,192.168.87.250,Germany,Finance,certificate,204,login>finance,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,11,Normal,0
user_0018,user,2026-05-28 16:09:11.000000,10.0.165.21,Canada,HR,password,523,login>hr,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,16,Normal,0
dev_0004,edge_device,2026-06-15 00:05:28.000000,192.168.86.212,USA,IoT Gateway,certificate,518,login>cloud>iot,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,7,Normal,0
user_0008,user,2026-07-06 11:23:09.000000,172.30.186.62,Japan,Database,password,474,login>server>database,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,12,Normal,0
dev_0002,edge_device,2026-06-17 02:44:03.000000,192.168.194.41,Australia,Production Server,certificate,831,login>server,f95ea9d1-d2e9-48c8-a38b-fc96b0af2f93,API,Windows,success,21,Normal,0
user_0036,user,2026-07-06 18:53:07.000000,10.234.51.43,France,Email,certificate,438,login>email,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,11,Normal,0
dev_0009,edge_device,2026-05-14 03:10:44.000000,172.24.126.102,Japan,IoT Gateway,password,869,login>cloud>iot,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,17,Normal,0
user_0031,user,2026-07-09 18:04:12.000000,10.97.151.24,France,Finance,certificate,718,login>finance,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,8,Normal,0
svc_0003,service_account,2026-07-03 07:39:08.000000,10.127.52.206,UK,Production Server,MFA,597,login>server,8603dc77-88ab-4dce-9611-39ebd5ea782a,Edge,Linux,success,12,Normal,0
user_0013,user,2026-05-04 11:51:39.000000,172.28.185.132,Brazil,Finance,password,1079,login>finance,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,19,Normal,0
user_0020,user,2026-06-09 08:09:53.000000,192.168.84.91,Australia,Payroll,MFA,581,login>payroll,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,0,Normal,0
dev_0003,edge_device,2026-07-18 14:10:46.000000,172.22.220.204,Brazil,PLC,token,493,login>plc,c5e3a45d-0416-4be1-a9de-a7b4d9e5d73c,Edge,Android,success,8,Normal,0
user_0035,user,2026-07-03 11:53:00.000000,10.160.122.194,Singapore,HR,password,835,login>hr,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,fail,15,Normal,0
svc_0007,service_account,2026-07-08 12:23:34.000000,172.27.204.179,Singapore,VPN,certificate,697,login>vpn,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,2,Normal,0
dev_0005,edge_device,2026-06-06 11:42:40.000000,10.101.75.249,Brazil,IoT Gateway,token,678,login>cloud>iot,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,19,Normal,0
user_0021,user,2026-05-20 17:10:29.000000,192.168.159.119,Brazil,Database,password,527,login>server>database,f1e804c2-7940-4782-a7b6-59ff942c79f4,API,Ubuntu,fail,8,Normal,0
user_0028,user,2026-07-16 10:53:46.000000,172.23.38.135,India,HR,password,584,login>hr,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,26,Normal,0
user_0008,user,2026-07-13 17:08:07.000000,172.30.186.176,Japan,Payroll,password,843,login>payroll,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,7,Normal,0
user_0018,user,2026-07-06 11:49:58.000000,10.0.165.77,Canada,Database,password,799,login>server>database,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,29,Normal,0
user_0029,user,2026-06-05 11:55:08.000000,10.85.208.127,Australia,HR,token,731,login>hr,00c6c120-68a9-4c9a-b771-62d6e1c2a691,Chrome,Linux,success,29,Normal,0
user_0002,user,2026-04-28 07:53:25.000000,206.106.209.207,India,Email,MFA,80,login>email,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,fail,91,Credential Stuffing,1
user_0027,user,2026-06-23 18:04:17.000000,10.127.98.154,Germany,VPN,certificate,843,login>vpn,9af1c663-ba5e-4a3e-bc58-78f28d6b95b1,Safari,Linux,success,12,Normal,0
user_0030,user,2026-05-15 11:41:28.000000,10.199.135.182,Australia,HR,token,516,login>hr,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,13,Normal,0
user_0002,user,2026-07-18 11:35:32.000000,192.168.44.165,India,Finance,MFA,790,login>finance,8e0148f7-9de8-4a46-a286-6c4a26c50ebc,Chrome,Linux,success,16,Normal,0
user_0040,user,2026-05-07 14:21:01.000000,10.216.141.35,Germany,Email,token,504,login>email,385be631-cffa-4ba1-a00d-8b72bb9920a7,Firefox,Linux,success,17,Normal,0
user_0018,user,2026-05-15 14:07:42.000000,10.0.165.135,Canada,Database,password,797,login>server>database,940a9217-e12e-4336-a842-1615cd2a73c3,Firefox,Linux,success,8,Normal,0
user_0014,user,2026-05-30 15:48:02.000000,10.81.216.49,Australia,Finance,biometric,741,login>finance,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,API,Ubuntu,success,21,Normal,0
svc_0002,service_account,2026-06-05 18:10:26.000000,192.168.75.38,Singapore,VPN,certificate,859,login>vpn,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,17,Normal,0
user_0013,user,2026-05-27 14:58:53.000000,172.28.185.248,Brazil,VPN,password,490,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,13,Normal,0
dev_0007,edge_device,2026-07-09 16:53:38.000000,10.90.237.72,USA,SCADA,token,379,login>scada,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,16,Normal,0
dev_0009,edge_device,2026-07-15 04:01:52.000000,172.24.126.116,Japan,Production Server,password,604,login>server,7e258f18-160b-4a2c-bf80-a9e1e2d5eac2,Firefox,Ubuntu,success,21,Normal,0
user_0030,user,2026-06-29 10:46:53.000000,10.199.135.218,Australia,Payroll,token,335,login>payroll,dab42e8b-d88d-4639-ab93-84affb134023,API,Firmware,success,11,Normal,0
svc_0002,service_account,2026-06-05 08:26:52.000000,192.168.75.76,Singapore,Cloud Dashboard,certificate,821,login>cloud,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,14,Normal,0
user_0039,user,2026-05-13 09:08:27.000000,172.22.175.226,France,VPN,password,669,login>vpn,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,7,Normal,0
user_0006,user,2026-05-28 10:49:02.000000,192.168.63.23,Singapore,Finance,biometric,140,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,29,Normal,0
user_0013,user,2026-04-29 09:02:18.000000,172.28.185.42,Brazil,VPN,password,468,login>vpn,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,13,Normal,0
dev_0005,edge_device,2026-07-11 17:48:36.000000,10.101.75.24,Brazil,SCADA,token,637,login>scada,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,14,Normal,0
user_0037,user,2026-05-15 11:40:17.000000,10.125.189.128,France,VPN,biometric,178,login>vpn,35398fc2-c65e-4cb6-8fa3-1f63cf498aa2,Firefox,Android,success,25,Normal,0
dev_0001,edge_device,2026-07-22 20:19:15.000000,192.168.209.65,France,PLC,token,552,login>plc,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,7,Normal,0
svc_0004,service_account,2026-05-31 05:05:09.000000,10.211.12.18,Australia,Cloud Dashboard,MFA,762,login>cloud,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,5,Normal,0
dev_0004,edge_device,2026-06-04 19:34:35.000000,192.168.86.202,USA,IoT Gateway,certificate,844,login>cloud>iot,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,22,Normal,0
svc_0007,service_account,2026-05-02 04:21:55.000000,172.27.204.244,Singapore,Database,certificate,782,login>server>database,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,2,Normal,0
dev_0008,edge_device,2026-05-26 01:13:29.000000,192.168.162.106,France,Production Server,token,521,login>server,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,23,Normal,0
user_0035,user,2026-07-12 15:36:44.000000,10.160.122.59,Singapore,VPN,password,922,login>vpn,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,22,Normal,0
user_0015,user,2026-07-25 08:23:27.000000,172.16.58.137,Canada,Database,token,579,login>vpn>database,d1d7bac8-d450-48cc-8687-b0f5d9d97b11,Chrome,macOS,success,3,Normal,0
user_0022,user,2026-07-03 17:56:59.000000,10.115.32.77,France,Email,MFA,424,login>email,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,13,Normal,0
user_0012,user,2026-05-05 10:36:59.000000,10.135.71.247,France,VPN,biometric,497,login>vpn,b767da4b-2996-43e9-bba5-39c4f7f01fef,Firefox,Firmware,success,0,Normal,0
user_0026,user,2026-07-18 10:32:57.000000,192.168.27.128,India,Database,certificate,550,login>server>database,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,1,Normal,0
user_0006,user,2026-06-25 12:46:35.000000,192.168.63.7,Singapore,Finance,biometric,961,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,19,Normal,0
user_0031,user,2026-07-04 18:45:24.000000,10.97.151.122,France,Finance,certificate,894,login>finance,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,13,Normal,0
svc_0004,service_account,2026-07-10 03:24:23.000000,10.211.12.182,Australia,VPN,MFA,860,login>vpn,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,16,Normal,0
svc_0007,service_account,2026-06-29 17:07:23.000000,172.27.204.20,Singapore,Cloud Dashboard,certificate,765,login>cloud,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,13,Normal,0
user_0019,user,2026-06-04 08:19:32.000000,10.40.43.216,France,HR,token,689,login>hr,0419583b-1677-45c9-8cfb-9d2e7075967a,Edge,Linux,success,10,Normal,0
user_0007,user,2026-05-23 18:16:36.000000,10.35.23.69,USA,Database,token,500,login>server>database,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,7,Normal,0
user_0038,user,2026-04-28 03:03:10.000000,10.153.53.4,USA,HR,certificate,82,login>hr,94340351-1f55-47c2-bdb6-1f12d855844a,API,Linux,success,84,Lateral Movement,1
dev_0007,edge_device,2026-07-07 17:28:20.000000,10.90.237.220,USA,Production Server,token,677,login>server,b7bb20a4-6690-449d-8f73-2988644ae253,Safari,Linux,success,21,Normal,0
svc_0001,service_account,2026-05-21 06:01:46.000000,192.168.218.152,Germany,VPN,certificate,691,login>vpn,94021491-d8ae-437d-81ef-98192c57478e,API,Windows,success,32,Normal,0
dev_0005,edge_device,2026-06-29 18:47:23.000000,10.101.75.63,Brazil,SCADA,token,638,login>scada,be7bf241-aa02-4309-8860-ce04620838c8,API,Windows,success,9,Normal,0
user_0031,user,2026-05-25 17:15:37.000000,10.97.151.87,France,Finance,certificate,624,login>finance,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,13,Normal,0
user_0017,user,2026-07-04 18:39:42.000000,192.168.152.144,UK,Database,certificate,988,login>server>database,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,15,Normal,0
user_0001,user,2026-06-14 15:27:38.000000,192.168.57.250,Japan,Payroll,password,484,login>payroll,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,7,Normal,0
user_0028,user,2026-05-02 16:06:51.000000,172.23.38.187,India,Email,password,403,login>email,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,8,Normal,0
svc_0009,service_account,2026-07-25 01:34:20.000000,172.22.130.148,India,Cloud Dashboard,MFA,468,login>cloud,24c6dd4c-bba2-49cd-a3c0-89940f328f7f,API,Android,success,16,Normal,0
user_0033,user,2026-05-10 12:00:29.000000,10.34.120.215,Japan,HR,password,551,login>hr,e0702736-5748-47af-832c-a00d590e623f,API,Android,success,15,Normal,0
user_0017,user,2026-06-06 12:24:34.000000,192.168.152.107,UK,Finance,certificate,841,login>finance,16c776ae-77d7-47a5-a047-2b1f5d82656f,Edge,Linux,success,16,Normal,0
user_0005,user,2026-05-24 10:16:08.000000,10.47.194.231,UK,Payroll,token,509,login>payroll,e03d7c74-4a2a-4966-b026-0f9cb6700500,Firefox,Windows,success,28,Normal,0
user_0036,user,2026-05-18 18:05:27.000000,10.234.51.210,France,Finance,certificate,613,login>finance,9f7b0e49-3dc8-4763-9238-7a6e4d9eb10c,Firefox,Linux,success,28,Normal,0
user_0012,user,2026-06-11 18:16:21.000000,10.135.71.218,France,Database,biometric,252,login>vpn>database,b767da4b-2996-43e9-bba5-39c4f7f01fef,Firefox,Firmware,success,15,Normal,0
user_0008,user,2026-05-26 12:19:16.000000,172.30.186.34,Japan,VPN,password,185,login>vpn,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,14,Normal,0
user_0009,user,2026-06-26 14:03:40.000000,192.168.87.8,Germany,Database,certificate,743,login>vpn>database,23abb625-40c9-4a2a-bbc3-d1d58d0aea3a,Safari,Ubuntu,success,29,Normal,0
user_0031,user,2026-05-10 16:23:07.000000,10.97.151.196,France,VPN,certificate,555,login>vpn,d16a797d-7435-459b-b43f-826b202d1d8c,Chrome,Firmware,success,20,Normal,0
user_0022,user,2026-05-10 18:44:19.000000,10.115.32.188,France,Email,MFA,641,login>email,a31b62cd-24cf-4f72-9697-644e42c0690c,Edge,Android,success,7,Normal,0
user_0020,user,2026-07-18 10:08:40.000000,192.168.84.123,Australia,Payroll,MFA,658,login>payroll,ba6fdd1c-e5c7-4ab3-bcd1-74722f7c20bb,Edge,Android,success,16,Normal,0
user_0035,user,2026-06-03 17:40:15.000000,10.160.122.158,Singapore,Payroll,password,660,login>payroll,f07218bf-f0f3-4a94-867d-66f667504c9e,Safari,macOS,success,10,Normal,0
user_0012,user,2026-07-04 18:05:09.000000,10.135.71.2,France,Database,biometric,693,login>server>database,b767da4b-2996-43e9-bba5-39c4f7f01fef,Firefox,Firmware,success,27,Normal,0
user_0026,user,2026-06-05 17:03:17.000000,192.168.27.58,India,Cloud Dashboard,certificate,665,login>cloud,8ee61517-f438-4190-b1f4-e99a471b59fd,Safari,Firmware,success,14,Normal,0
dev_0004,edge_device,2026-04-30 14:52:57.000000,192.168.86.35,USA,SCADA,certificate,687,login>scada,4dfeaaab-a98f-4fc9-aa42-b7be7677378f,Edge,Firmware,success,14,Normal,0
user_0024,user,2026-07-24 15:00:12.000000,172.31.109.174,UK,Finance,token,552,login>finance,5cff8913-d46f-4c2c-bdf1-c5a4b4669854,Safari,Linux,success,23,Normal,0
user_0013,user,2026-06-29 16:37:52.000000,172.28.185.71,Brazil,Cloud Dashboard,password,684,login>cloud,e8a4f7eb-1bcc-4f70-b59e-49bd63602b61,Chrome,Windows,success,17,Normal,0
dev_0006,edge_device,2026-06-19 00:56:00.000000,172.22.196.163,Germany,PLC,token,774,login>plc,924a8d01-b7e0-4be6-9319-ae8392ec9b6c,Chrome,Windows,success,15,Normal,0
user_0001,user,2026-07-13 14:17:42.000000,192.168.57.67,Japan,Email,password,287,login>email,37d4a96c-874f-407e-ac71-59c3c745b2da,Edge,Linux,success,21,Normal,0
dev_0008,edge_device,2026-06-09 08:10:35.000000,192.168.162.63,France,PLC,token,916,login>plc,03efd209-f2ee-4eaa-9c68-09e209b5a94e,Safari,Linux,success,0,Normal,0
user_0008,user,2026-07-16 18:27:46.000000,172.30.186.202,Japan,VPN,password,358,login>vpn,92107f27-1c84-4c35-9bb7-92e385ca6c16,Firefox,Firmware,success,18,Normal,0
svc_0007,service_account,2026-07-10 06:51:16.000000,172.27.204.37,Singapore,Database,certificate,330,login>server>database,5edd09e9-9d87-49a4-8977-a9d5095bda0f,Edge,Android,success,15,Normal,0
user_0023,user,2026-07-08 10:36:33.000000,10.36.30.241,Canada,Email,MFA,715,login>email,6e5b34bb-8170-4f57-8e20-74651e0c2403,Chrome,Android,success,18,Normal,0
dev_0001,edge_device,2026-07-23 22:37:30.000000,192.168.209.14,France,Production Server,token,406,login>server,8d2265ae-0867-47b8-acc9-0fe02613db70,Edge,Linux,success,24,Normal,0
user_0014,user,2026-06-01 15:06:01.000000,10.81.216.175,Australia,HR,biometric,770,login>hr,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,API,Ubuntu,success,19,Normal,0
user_0006,user,2026-07-22 01:05:27.737940,192.168.63.23,Singapore,Payroll,biometric,3130,login>payroll,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,100,Low and Slow Exfiltration,1
user_0039,user,2026-06-25 08:32:41.000000,172.22.175.119,France,VPN,password,699,login>vpn,6c64bc02-2d28-4114-950a-49fae1541646,Safari,macOS,success,5,Normal,0
svc_0004,service_account,2026-06-14 01:47:59.000000,10.211.12.158,Australia,Cloud Dashboard,MFA,613,login>cloud,e9992184-531c-431b-adac-b062b0f934bc,Edge,macOS,success,28,Normal,0
user_0028,user,2026-06-29 15:48:16.000000,172.23.38.28,India,HR,password,438,login>hr,46efdefd-93ab-45ce-af8a-f7ed84cf14a1,API,Windows,success,30,Normal,0
user_0034,user,2026-05-18 18:10:16.000000,192.168.41.170,UK,Finance,certificate,521,login>finance,7311a3a2-124e-4295-a182-2d24701a7ef7,API,macOS,success,15,Normal,0
user_0014,user,2026-06-16 10:39:46.000000,10.81.216.188,Australia,HR,biometric,602,login>hr,7ecf9e90-0d56-4a91-a9e3-82f599d34e96,API,Ubuntu,success,7,Normal,0
svc_0002,service_account,2026-05-13 02:17:09.000000,192.168.75.241,Singapore,VPN,certificate,646,login>vpn,6dc430cf-d03e-4a9a-8eef-11613a2611d2,Firefox,Windows,success,18,Normal,0
user_0006,user,2026-07-17 11:35:59.000000,192.168.63.41,Singapore,Finance,biometric,346,login>finance,f4aef081-9e0e-4fd1-9d63-3196c819d12e,API,macOS,success,24,Normal,0
user_0007,user,2026-07-23 11:13:44.000000,10.35.23.63,USA,Database,token,559,login>server>database,fe4f4d53-3b9a-4386-b718-578b0d1a02cb,Edge,Windows,success,7,Normal,0
